,Time (UTC+10),Regions NSW Trading Price ($/MWh),Regions SA Trading Price ($/MWh),Regions TAS Trading Price ($/MWh),Regions VIC Trading Price ($/MWh),Regions NSW Trading Total Intermittent Generation (MW),Regions SA Trading Total Intermittent Generation (MW),Regions TAS Trading Total Intermittent Generation (MW),Regions VIC Trading Total Intermittent Generation (MW),Regions NSW Operational Demand (MW),Regions SA Operational Demand (MW),Regions TAS Operational Demand (MW),Regions VIC Operational Demand (MW),Daily global solar exposure (MJ/m*m),Date,New VIC Covid Cases,date,Maximum temperature (Degree C)
1422,2020-02-23 15:00:00,54.09,57.37,9.55,56.62,29.86,27.45,32.71,111.22,7408,882,1008,4982,21.6,2020-02-23 00:00:00,0.0,2020-02-23 00:00:00,34.0
1423,2020-02-23 15:30:00,55.57,58.79,54.28,58.48,38.8,30.02,29.43,91.55,7442,968,1042,5285,21.6,2020-02-23 00:00:00,0.0,2020-02-23 00:00:00,34.0
1424,2020-02-23 16:00:00,66.98,68.89,57.45,71.35,36.79,36.32,30.27,80.61,7579,1073,1074,5505,21.6,2020-02-23 00:00:00,0.0,2020-02-23 00:00:00,34.0
1425,2020-02-23 16:30:00,64.67,68.33,51.42,69.24,20.23,43.38,35.03,71.04,7722,1220,1109,5653,21.6,2020-02-23 00:00:00,0.0,2020-02-23 00:00:00,34.0
1426,2020-02-23 17:00:00,57.41,65.81,52.94,62.16,27.39,34.1,33.64,68.04,7873,1358,1141,5835,21.6,2020-02-23 00:00:00,0.0,2020-02-23 00:00:00,34.0
1427,2020-02-23 17:30:00,61.92,70.97,57.49,67.22,26.6,28.11,29.2,73.75,8017,1468,1166,5875,21.6,2020-02-23 00:00:00,0.0,2020-02-23 00:00:00,34.0
1428,2020-02-23 18:00:00,67.08,75.69,58.16,72.08,15.6,36.33,27.59,73.56,8114,1596,1181,5856,21.6,2020-02-23 00:00:00,0.0,2020-02-23 00:00:00,34.0
1429,2020-02-23 18:30:00,70.47,91.55,53.64,75.01,11.01,29.99,37.19,76.07,8127,1713,1187,5757,21.6,2020-02-23 00:00:00,0.0,2020-02-23 00:00:00,34.0
1430,2020-02-23 19:00:00,71.85,91.67,53.6,75.01,4.09,29.1,34.16,55.61,8120,1724,1174,5621,21.6,2020-02-23 00:00:00,0.0,2020-02-23 00:00:00,34.0
1431,2020-02-23 19:30:00,70.32,86.39,49.54,73.51,3.34,28.42,43.65,61.27,8147,1706,1180,5540,21.6,2020-02-23 00:00:00,0.0,2020-02-23 00:00:00,34.0
1432,2020-02-23 20:00:00,52.48,68.33,27.1,55.19,3.38,25.43,62.6,100.58,8049,1686,1181,5472,21.6,2020-02-23 00:00:00,0.0,2020-02-23 00:00:00,34.0
1433,2020-02-23 20:30:00,50.06,68.17,49.13,52.95,5.71,34.51,76.54,143.77,7887,1657,1160,5294,21.6,2020-02-23 00:00:00,0.0,2020-02-23 00:00:00,34.0
1434,2020-02-23 21:00:00,43.78,68.17,43.62,46.74,10.4,40.18,51.98,129.42,7699,1617,1128,5094,21.6,2020-02-23 00:00:00,0.0,2020-02-23 00:00:00,34.0
1435,2020-02-23 21:30:00,43.34,68.5,158.5,45.55,6.16,53.05,46.4,125.08,7562,1553,1078,4875,21.6,2020-02-23 00:00:00,0.0,2020-02-23 00:00:00,34.0
1436,2020-02-23 22:00:00,39.48,68.0,18.25,41.03,4.2,78.75,57.72,121.49,7408,1505,1070,4722,21.6,2020-02-23 00:00:00,0.0,2020-02-23 00:00:00,34.0
1437,2020-02-23 22:30:00,44.0,68.0,31.76,45.95,2.1,76.58,40.46,108.07,7370,1451,1040,4600,21.6,2020-02-23 00:00:00,0.0,2020-02-23 00:00:00,34.0
1438,2020-02-23 23:00:00,40.41,68.0,44.95,43.29,1.66,75.71,28.73,106.9,7180,1422,1019,4531,21.6,2020-02-23 00:00:00,0.0,2020-02-23 00:00:00,34.0
1439,2020-02-23 23:30:00,39.02,68.0,48.04,49.66,0.33,71.67,29.83,93.74,7053,1394,1003,4688,21.6,2020-02-23 00:00:00,0.0,2020-02-23 00:00:00,34.0
1440,2020-02-24 00:00:00,38.95,71.83,47.52,46.5,-0.02,83.81,36.06,82.94,6942,1519,989,4708,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1441,2020-02-24 00:30:00,38.0,68.0,41.97,41.04,-0.12,96.53,31.75,52.98,6752,1484,980,4486,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1442,2020-02-24 01:00:00,37.33,66.23,41.93,40.54,-0.11,107.27,25.07,47.48,6638,1434,972,4399,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1443,2020-02-24 01:30:00,38.17,62.34,42.46,40.69,-0.06,108.72,21.32,37.86,6407,1360,966,4285,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1444,2020-02-24 02:00:00,40.75,51.23,44.95,42.6,0.19,96.06,21.4,40.12,6278,1307,961,4155,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1445,2020-02-24 02:30:00,37.89,38.86,41.35,39.18,1.09,64.14,18.48,46.73,6161,1271,956,4080,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1446,2020-02-24 03:00:00,36.97,-127.77,40.82,38.38,1.57,44.49,15.23,47.58,6155,1268,949,4005,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1447,2020-02-24 03:30:00,40.59,-128.84,44.85,41.82,2.3,32.96,16.02,38.03,6185,1262,949,4019,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1448,2020-02-24 04:00:00,44.68,-41.59,49.21,46.71,9.57,29.22,18.18,24.22,6266,1246,956,4065,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1449,2020-02-24 04:30:00,42.99,39.77,46.69,44.74,11.28,25.59,22.65,27.63,6467,1252,968,4157,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1450,2020-02-24 05:00:00,47.63,48.02,50.86,49.64,7.56,23.98,26.41,40.55,6723,1264,989,4339,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1451,2020-02-24 05:30:00,50.35,51.57,38.48,52.67,1.39,27.9,23.4,83.34,7191,1297,1047,4679,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1452,2020-02-24 06:00:00,56.48,59.25,56.06,60.11,1.75,22.13,23.49,84.84,7642,1361,1118,5003,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1453,2020-02-24 06:30:00,65.1,67.16,65.2,70.26,5.16,28.13,33.39,89.76,8016,1427,1191,5350,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1454,2020-02-24 07:00:00,68.11,65.7,68.23,73.26,18.65,20.21,46.41,102.43,8222,1505,1221,5502,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1455,2020-02-24 07:30:00,49.58,51.68,47.25,50.49,28.28,18.92,51.08,128.6,8271,1514,1220,5379,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1456,2020-02-24 08:00:00,49.17,51.65,46.5,50.01,40.08,26.0,70.45,126.05,8272,1465,1206,5396,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1457,2020-02-24 08:30:00,51.87,57.15,49.41,53.41,45.36,17.69,75.05,154.58,8374,1425,1178,5415,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1458,2020-02-24 09:00:00,49.72,53.86,45.79,50.9,49.96,27.8,83.03,178.4,8288,1353,1161,5420,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1459,2020-02-24 09:30:00,49.8,52.35,46.09,50.19,53.07,33.26,56.79,175.9,8262,1288,1150,5411,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1460,2020-02-24 10:00:00,53.06,55.24,49.42,53.95,53.81,30.54,44.41,128.03,8282,1223,1092,5435,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1461,2020-02-24 10:30:00,58.17,61.91,56.34,61.06,55.4,20.33,38.17,116.06,8173,1193,1121,5510,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1462,2020-02-24 11:00:00,61.48,60.23,59.15,64.21,53.62,22.26,48.97,114.23,8152,1172,1114,5496,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1463,2020-02-24 11:30:00,50.09,50.64,47.69,51.96,51.63,23.16,57.96,122.09,8212,1182,1106,5453,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1464,2020-02-24 12:00:00,55.19,54.44,52.52,57.44,46.25,24.37,52.87,100.31,8370,1206,1104,5449,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1465,2020-02-24 12:30:00,56.22,58.18,47.63,59.57,46.58,31.46,52.72,71.09,8460,1239,1060,5535,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1466,2020-02-24 13:00:00,56.45,57.83,56.57,61.78,40.14,34.79,55.22,56.32,8483,1295,1088,5571,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1467,2020-02-24 13:30:00,56.16,60.85,54.6,62.26,32.04,39.52,46.39,58.67,8552,1346,1085,5700,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1468,2020-02-24 14:00:00,52.03,58.01,43.29,56.78,18.54,37.55,41.96,68.15,8585,1407,1086,5715,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1469,2020-02-24 14:30:00,50.26,57.49,42.38,54.77,38.69,40.95,47.04,72.21,8691,1453,1103,5707,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1470,2020-02-24 15:00:00,56.05,64.0,42.38,61.09,44.04,50.61,42.42,58.89,8921,1503,1113,5788,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1471,2020-02-24 15:30:00,53.44,61.3,42.38,57.23,44.92,63.05,46.9,58.28,9148,1595,1123,5877,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1472,2020-02-24 16:00:00,61.94,67.37,42.39,64.97,48.31,71.62,49.89,67.14,9289,1651,1145,5959,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1473,2020-02-24 16:30:00,62.81,68.83,44.3,65.13,58.19,74.76,51.38,80.06,9364,1732,1158,6066,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1474,2020-02-24 17:00:00,64.24,68.85,45.9,67.69,64.51,82.43,46.24,107.5,9456,1796,1171,6109,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1475,2020-02-24 17:30:00,65.8,68.67,13.01,68.94,76.74,87.27,42.9,76.3,9458,1862,1182,6064,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1476,2020-02-24 18:00:00,67.75,72.27,13.48,73.61,84.72,94.28,42.03,38.05,9464,1932,1187,6034,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1477,2020-02-24 18:30:00,68.62,76.9,11.38,75.01,74.98,98.55,36.93,94.45,9305,1962,1178,5954,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1478,2020-02-24 19:00:00,69.72,74.73,11.38,75.01,89.01,113.51,37.61,71.53,9202,1943,1175,5886,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1479,2020-02-24 19:30:00,69.35,75.61,11.55,75.01,103.74,122.28,38.32,28.55,9170,1913,1178,5798,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1480,2020-02-24 20:00:00,65.18,67.86,11.38,68.85,108.8,134.24,36.84,17.16,8989,1864,1179,5721,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1481,2020-02-24 20:30:00,55.67,61.99,28.32,60.79,101.2,145.29,33.17,21.75,8747,1818,1162,5545,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1482,2020-02-24 21:00:00,49.68,56.85,47.35,53.76,81.17,148.79,33.67,20.28,8475,1743,1135,5286,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1483,2020-02-24 21:30:00,49.17,56.77,46.42,51.47,74.21,146.03,35.57,25.29,8349,1678,1104,5064,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1484,2020-02-24 22:00:00,47.9,62.29,46.02,50.09,63.51,141.3,33.37,24.77,8104,1600,1083,4892,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1485,2020-02-24 22:30:00,53.36,63.27,51.26,55.34,64.07,125.16,30.84,32.47,8039,1519,1057,4681,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1486,2020-02-24 23:00:00,49.86,62.7,47.61,51.53,46.78,111.08,28.91,46.94,7853,1475,1036,4637,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1487,2020-02-24 23:30:00,50.27,66.46,50.36,54.63,36.05,105.14,28.55,59.04,7676,1437,1026,4794,5.4,2020-02-24 00:00:00,0.0,2020-02-24 00:00:00,23.7
1488,2020-02-25 00:00:00,50.67,73.93,57.58,61.23,18.62,92.19,28.46,63.02,7522,1581,1003,4808,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1489,2020-02-25 00:30:00,49.53,69.0,50.92,53.94,7.04,78.32,36.64,65.51,7310,1527,987,4603,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1490,2020-02-25 01:00:00,44.69,69.0,45.68,47.13,0.66,68.79,45.8,78.06,7124,1468,990,4468,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1491,2020-02-25 01:30:00,39.98,69.0,47.96,41.27,0.38,66.6,46.58,88.81,6808,1386,979,4336,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1492,2020-02-25 02:00:00,39.49,69.0,49.32,40.2,0.77,65.26,42.05,88.91,6620,1338,982,4232,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1493,2020-02-25 02:30:00,40.2,69.0,51.9,40.58,1.41,59.39,34.89,80.49,6502,1305,987,4151,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1494,2020-02-25 03:00:00,40.35,69.0,55.37,40.01,1.0,50.85,32.21,88.97,6427,1290,983,4121,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1495,2020-02-25 03:30:00,40.31,68.83,89.77,40.27,0.99,54.49,28.79,102.83,6415,1284,972,4134,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1496,2020-02-25 04:00:00,47.01,69.0,42.1,46.99,0.96,53.47,28.36,127.87,6520,1272,978,4138,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1497,2020-02-25 04:30:00,47.13,69.0,12.19,47.15,0.68,40.17,28.73,143.73,6711,1267,997,4279,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1498,2020-02-25 05:00:00,47.6,69.0,13.42,48.31,0.27,36.58,28.24,132.63,6945,1297,1027,4392,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1499,2020-02-25 05:30:00,57.75,74.24,20.35,59.69,-0.04,31.63,28.3,157.5,7429,1331,1082,4775,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1500,2020-02-25 06:00:00,53.17,66.5,48.51,53.48,-0.08,33.39,33.36,187.44,7798,1378,1154,5096,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1501,2020-02-25 06:30:00,71.19,72.05,60.06,70.01,0.71,38.61,36.0,216.69,8207,1423,1204,5425,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1502,2020-02-25 07:00:00,70.25,71.45,57.79,70.6,9.51,34.38,37.48,205.84,8372,1498,1228,5612,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1503,2020-02-25 07:30:00,55.23,63.71,47.08,53.7,23.4,32.08,36.33,192.63,8414,1506,1216,5566,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1504,2020-02-25 08:00:00,52.97,61.53,47.6,52.32,35.46,26.87,36.92,177.95,8368,1439,1196,5595,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1505,2020-02-25 08:30:00,54.81,60.93,50.69,56.19,42.74,30.26,37.52,165.02,8403,1371,1177,5714,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1506,2020-02-25 09:00:00,52.41,57.02,46.87,53.49,48.12,37.87,37.1,152.35,8398,1305,1160,5677,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1507,2020-02-25 09:30:00,56.66,54.03,35.99,56.26,52.45,42.77,37.05,168.58,8359,1238,1142,5634,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1508,2020-02-25 10:00:00,54.91,50.32,43.23,53.83,56.4,29.92,37.89,159.5,8337,1152,1122,5609,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1509,2020-02-25 10:30:00,54.7,49.96,48.03,52.99,66.67,20.34,40.87,176.67,8340,1087,1098,5593,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1510,2020-02-25 11:00:00,67.82,61.93,62.48,68.84,68.88,26.83,48.84,200.75,8404,1071,1079,5793,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1511,2020-02-25 11:30:00,67.58,56.64,61.4,67.74,58.73,36.96,49.24,192.89,8534,1069,1077,5800,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1512,2020-02-25 12:00:00,72.06,51.23,63.68,71.44,54.16,32.59,49.86,213.13,8585,1042,1071,5911,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1513,2020-02-25 12:30:00,81.1,-95.2,39.87,79.47,50.18,23.83,53.16,222.02,8668,1021,1070,6086,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1514,2020-02-25 13:00:00,75.87,41.52,19.16,75.01,51.88,26.28,62.37,213.43,8802,1017,1078,6168,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1515,2020-02-25 13:30:00,77.4,-38.67,10.32,75.01,47.87,37.94,76.07,199.03,9033,1054,1080,6169,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1516,2020-02-25 14:00:00,77.91,-33.98,27.14,75.01,52.07,43.73,63.04,206.56,9197,1080,1087,6211,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1517,2020-02-25 14:30:00,78.82,-120.92,30.76,75.01,44.94,25.13,67.01,207.73,9384,1092,1084,6170,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1518,2020-02-25 15:00:00,76.61,-150.74,12.24,71.6,45.36,20.14,62.22,207.11,9683,1124,1096,6162,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1519,2020-02-25 15:30:00,76.64,-53.47,25.0,70.26,43.84,25.95,59.31,191.99,9928,1181,1092,6146,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1520,2020-02-25 16:00:00,78.48,-38.67,36.83,71.2,49.95,32.79,66.73,176.79,10100,1256,1110,6185,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1521,2020-02-25 16:30:00,81.79,-24.8,36.83,72.3,58.33,39.68,75.38,173.7,10246,1337,1112,6149,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1522,2020-02-25 17:00:00,87.21,54.23,36.83,75.01,64.8,43.57,91.86,167.25,10339,1406,1151,6127,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1523,2020-02-25 17:30:00,81.68,43.16,36.83,72.96,55.13,43.04,106.58,216.02,10228,1502,1167,6090,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1524,2020-02-25 18:00:00,83.81,62.58,36.83,75.01,31.9,40.85,96.63,189.35,10134,1569,1176,5995,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1525,2020-02-25 18:30:00,74.78,57.99,36.83,68.49,32.15,42.31,96.02,163.28,9938,1645,1174,5897,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1526,2020-02-25 19:00:00,77.28,69.42,32.41,71.43,28.76,32.72,100.8,172.9,9817,1668,1167,5853,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1527,2020-02-25 19:30:00,68.04,68.5,10.32,63.74,20.34,31.4,100.08,158.34,9727,1669,1171,5766,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1528,2020-02-25 20:00:00,61.43,68.5,10.62,57.82,16.83,38.14,104.98,188.59,9485,1657,1168,5712,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1529,2020-02-25 20:30:00,53.17,68.33,33.06,51.11,16.37,38.37,115.58,222.52,9225,1633,1132,5508,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1530,2020-02-25 21:00:00,51.93,68.52,46.3,50.83,9.54,35.12,96.55,228.3,8961,1579,1130,5285,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1531,2020-02-25 21:30:00,49.24,71.83,44.72,48.33,10.14,32.47,88.23,231.43,8699,1530,1102,5102,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1532,2020-02-25 22:00:00,48.85,67.61,111.38,47.68,7.97,32.35,109.16,226.02,8455,1472,1063,4891,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1533,2020-02-25 22:30:00,49.6,67.27,77.34,48.47,18.15,35.68,114.68,202.33,8251,1424,1032,4728,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1534,2020-02-25 23:00:00,48.46,64.66,47.58,48.67,31.27,49.52,109.25,213.2,8023,1385,1023,4646,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1535,2020-02-25 23:30:00,48.53,62.83,27.45,50.47,35.76,60.58,95.34,232.96,7772,1351,1011,4792,10.6,2020-02-25 00:00:00,0.0,2020-02-25 00:00:00,31.6
1536,2020-02-26 00:00:00,48.06,68.0,26.86,50.58,41.8,99.41,111.01,182.95,7614,1504,999,4734,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1537,2020-02-26 00:30:00,45.07,64.56,33.98,45.79,48.81,109.2,121.31,157.48,7399,1468,995,4548,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1538,2020-02-26 01:00:00,42.85,59.93,21.74,42.75,52.69,104.58,136.81,162.69,7184,1411,996,4411,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1539,2020-02-26 01:30:00,39.49,49.19,10.3,38.92,56.23,98.4,135.25,152.41,6880,1320,993,4321,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1540,2020-02-26 02:00:00,40.1,43.53,37.7,38.31,66.04,117.92,136.63,159.45,6675,1258,984,4181,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1541,2020-02-26 02:30:00,30.94,29.72,29.54,28.53,77.48,140.56,133.37,161.96,6540,1237,984,4103,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1542,2020-02-26 03:00:00,38.4,34.33,36.8,34.81,92.09,156.2,136.66,176.26,6501,1231,993,4065,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1543,2020-02-26 03:30:00,38.55,39.4,36.87,35.07,90.23,179.21,152.98,202.23,6502,1220,998,4067,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1544,2020-02-26 04:00:00,38.81,45.36,37.2,35.61,100.78,180.82,154.94,219.9,6579,1221,1007,4098,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1545,2020-02-26 04:30:00,42.81,54.01,39.49,38.9,129.78,190.55,145.79,204.16,6752,1224,1023,4202,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1546,2020-02-26 05:00:00,40.44,43.85,39.16,37.38,131.89,222.63,151.08,261.99,6993,1245,1049,4356,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1547,2020-02-26 05:30:00,39.6,36.1,38.92,37.03,113.76,225.7,148.04,298.73,7457,1274,1092,4659,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1548,2020-02-26 06:00:00,43.69,40.83,40.59,42.63,91.81,201.9,157.93,275.63,7864,1344,1156,4960,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1549,2020-02-26 06:30:00,49.77,50.22,39.18,49.92,101.04,198.59,155.26,281.97,8277,1404,1208,5266,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1550,2020-02-26 07:00:00,50.7,60.26,43.96,52.48,149.22,204.96,155.46,290.41,8556,1469,1242,5450,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1551,2020-02-26 07:30:00,48.76,55.84,110.62,49.61,156.37,203.75,97.13,274.1,8687,1506,1250,5348,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1552,2020-02-26 08:00:00,45.1,39.05,46.99,44.76,155.46,185.34,121.76,309.27,8727,1447,1244,5260,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1553,2020-02-26 08:30:00,41.71,16.27,42.69,40.66,161.0,192.69,138.17,361.99,8852,1473,1240,5326,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1554,2020-02-26 09:00:00,38.42,0.0,38.99,36.7,178.82,211.38,144.96,370.4,8919,1458,1232,5357,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1555,2020-02-26 09:30:00,41.19,0.0,40.54,38.03,197.64,227.46,142.4,367.32,8919,1372,1211,5274,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1556,2020-02-26 10:00:00,41.75,0.71,39.08,37.28,183.22,222.69,143.81,357.09,8983,1328,1185,5186,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1557,2020-02-26 10:30:00,41.19,22.79,38.76,36.64,188.7,197.37,137.88,332.47,9109,1266,1151,5092,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1558,2020-02-26 11:00:00,43.29,32.48,41.4,38.89,196.94,187.54,127.55,326.37,9237,1177,1123,5093,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1559,2020-02-26 11:30:00,45.7,36.73,43.98,40.4,203.5,173.78,145.18,312.02,9463,1108,1130,4972,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
1560,2020-02-26 12:00:00,40.65,33.84,42.7,34.7,214.18,171.39,146.51,330.23,9656,1091,1120,4725,19.3,2020-02-26 00:00:00,0.0,2020-02-26 00:00:00,19.2
